OrderDetailID,OrderID,ProductID,Discount,Quantity
2194,25264524,84,0.1,4
2195,25677695,71,0.1,8
2196,21211902,80,0.1,4
2197,25264524,67,,3
2198,25264524,22,,1
2199,25264524,36,,2
2200,21956205,77,,2
2201,25560916,88,0.1,2
2202,25560916,6,,4
2203,25560916,65,,3
2204,14099397,81,0.5,2
2205,25298422,9,,2
2206,21091172,13,0.5,2
2207,23075765,75,0.1,2
2208,23038461,72,,8
2209,23038461,9,,7
2210,23038461,16,,7
2211,24635011,30,,2
2212,24635011,19,,3
2213,25575159,35,,2
2214,25575159,37,0.1,2
2215,25575159,40,0.1,5
2216,14853510,63,0.5,4
2217,14853510,26,0.5,3
2218,14853510,69,0.5,6
2219,25053715,87,,6
2220,25053715,58,,5
2221,25053715,47,,2
2222,25053715,68,,3
2223,25053715,2,,2
2224,25053715,87,,3
2225,25464624,18,,4
2226,21590672,15,0.1,2
2227,12197138,7,0.15,3
2228,21590672,39,0.1,3
2229,11478733,51,,2
2230,11478733,25,0.4,2
2231,11755975,43,0.1,1
2232,13839768,89,,3
2233,13839768,69,,2
2234,13839768,2,0.1,4
2235,24572658,82,0.5,1
2236,24572658,34,0.5,1
2237,24572658,67,0.5,3
2238,23208808,33,0.1,3
2239,23208808,89,,2
2240,23208808,70,,6
2241,23208808,82,0.15,3
2242,23492146,26,,2
2243,23492146,90,,1
2244,23492146,50,,4
2245,12252852,15,0.1,2
2246,23800712,37,,3
2247,23800712,1,,4
2248,23802742,68,0.1,2
2249,23802742,46,0.1,3
2250,23802742,13,0.1,5
2251,23802742,73,0.1,5
2252,23451642,13,0.5,5
2253,12549772,42,0.1,1
2254,12549772,22,,5
2255,12549772,59,,1
2256,12549772,48,0.1,6
2257,12549772,30,0.1,4
2258,21688414,25,,3
2259,21688414,14,0.15,3
2260,21688414,80,0.15,5
2261,21439531,18,,2
2262,21439531,67,,3
2263,21439531,30,,5
2264,24621754,35,0.1,5
2265,15367645,47,,2
2266,15367645,73,0.4,5
2267,15367645,51,0.4,3
2268,22113350,85,0.1,4
2269,22113350,48,0.1,6
2270,25138595,49,,3
2271,25138595,86,,2
2272,25138595,7,0.1,2
2273,25138595,73,0.1,3
2274,25138595,34,0.1,3
2275,24730842,30,,3
2276,23761154,56,,3
2277,25805673,65,0.1,4
2278,25805673,16,0.1,2
2279,25805673,47,0.1,7
2280,15640548,83,0.5,7
2281,15640548,1,0.5,3
2282,15640548,57,0.5,4
2283,15640548,70,0.5,2
2284,15640548,6,0.5,2
2285,15640548,49,0.5,3
2286,15640548,60,0.5,4
2287,14580670,91,0.3,3
2288,25760651,33,0.1,2
2289,25760651,80,0.1,3
2290,25760651,30,,2
2291,25578260,67,0.1,3
2292,22390614,33,,3
2293,13387248,15,0.5,8
2294,21927421,52,,3
2295,21927421,64,,7
2296,21927421,12,0.1,2
2297,21927421,55,,3
2298,23409639,79,0.1,2
2299,12498718,46,0.1,5
2300,12498718,65,0.1,2
2301,23778678,28,,3
2302,23778678,50,,4
2303,23778678,86,0.15,3
2304,24662036,43,,5
2305,22633867,77,,5
2306,24662036,48,0.1,3
2307,24662036,50,,2
2308,24662036,79,,2
2309,24662036,49,,4
2310,24662036,51,,3
2311,24662036,9,,4
2312,21369374,31,0.1,2
2313,21369374,77,0.1,4
2314,24662036,36,0.1,1
2315,22633867,50,,2
2316,24662036,85,,3
2317,22633867,8,,4
2318,25113958,18,,7
2319,25113958,92,,3
2320,25113958,46,,3
2321,21207634,66,,5
2322,24551093,38,0.5,3
2323,24551093,32,0.5,5
2324,24913400,43,,11
2325,24913400,51,0.1,3
2326,24913400,39,0.15,3
2327,15224735,47,0.5,3
2328,22890249,48,,2
2329,22890249,14,,6
2330,15224735,52,0.5,2
2331,22890249,88,,5
2332,22224678,86,,3
2333,22224678,66,,5
2334,21361094,63,,8
2335,24718408,80,0.5,5
2336,22224678,16,,8
2337,22360362,36,,2
2338,22360362,14,,7
2339,22360362,37,,3
2340,22360362,44,,3
2341,21361094,62,,12
2342,21361094,90,,9
2343,21361094,89,,3
2344,21361094,59,,2
2345,24718408,22,0.5,11
2346,22224678,24,,7
2347,22123999,44,,8
2348,22123999,63,,2
2349,22123999,38,0.1,7
2350,22123999,49,0.15,4
2351,22123999,65,0.15,4
2352,21258420,56,,5
2353,24868521,17,0.1,1
2354,24406013,40,,2
2355,15346950,48,0.1,1
2356,15346950,89,,5
2357,15346950,62,,2
2358,15346950,48,0.1,1
2359,15346950,35,0.1,4
2360,15346950,86,,6
2361,24943358,7,,1
2362,24943358,91,,4
2363,13605163,68,0.1,3
2364,13605163,22,,5
2365,13605163,66,0.1,3
2366,13605163,7,0.1,4
2367,14058325,59,,1
2368,14058325,68,0.1,8
2369,13821825,16,0.5,3
2370,23761208,83,,5
2371,23246286,67,,1
2372,24896870,17,,4
2373,23246286,87,,1
2374,23246286,18,,4
2375,23246286,72,,3
2376,21885168,65,,5
2377,21885168,43,0.4,6
2378,24896870,85,,2
2379,23246286,53,,2
2380,23246286,37,0.15,1
2381,23290540,25,,1
2382,22468694,34,,3
2383,22468694,54,,8
2384,22468694,50,,5
2385,22468694,11,,2
2386,23422940,44,,5
2387,23422940,51,,3
2388,11052607,7,0.5,2
2389,23217372,74,,4
2390,25202527,68,0.1,2
2391,21771958,92,,3
2392,25202527,79,,2
2393,24047647,69,,8
2394,24487516,32,,3
2395,24487516,90,,4
2396,24487516,11,,4
2397,22846766,12,0.1,3
2398,22846766,77,0.1,6
2399,24818797,67,,6
2400,24818797,49,,3
2401,24818797,2,0.1,1
2402,24346320,45,,2
2403,24346320,5,,3
2404,24818797,75,,3
2405,24818797,52,0.15,4
2406,24430401,31,,9
2407,24991722,30,,3
2408,24657302,11,,3
2409,21553743,63,0.15,1
2410,21780035,25,,2
2411,21176887,21,,5
2412,24803808,68,,3
2413,24141764,7,,3
2414,24141764,74,,7
2415,24803808,26,,5
2416,24141764,54,,4
2417,25112933,10,,5
2418,21001818,77,0.1,7
2419,23385452,27,,3
2420,25859259,8,0.1,2
2421,25186485,59,,2
2422,24834117,5,,3
2423,24834117,12,,3
2424,25186485,66,,7
2425,25186485,27,0.4,7
2426,24834117,7,0.15,3
2427,22662262,84,,2
2428,21456782,4,,2
2429,24656254,4,0.1,3
2430,22431083,56,,3
2431,24099024,23,0.1,3
2432,12737300,88,,7
2433,12737300,14,,5
2434,12737300,13,,1
2435,24099024,29,,1
2436,12737300,52,,2
2437,22826975,61,,7
2438,22826975,52,,7
2439,22826975,68,,2
2440,22826975,72,,2
2441,14835449,20,,2
2442,14835449,13,,5
2443,12825037,14,,6
2444,12825037,59,,1
2445,14835449,61,,8
2446,12825037,43,,3
2447,23116842,7,,5
2448,15123429,68,0.2,6
2449,15123429,42,0.5,2
2450,15123429,64,0.5,2
2451,21556733,59,0.5,1
2452,24124732,16,0.1,3
2453,23874971,22,,7
2454,24087601,49,,3
2455,24717022,9,,1
2456,24717022,41,,2
2457,24087601,69,,3
2458,24087601,16,,3
2459,25515506,83,,3
2460,25515506,59,,5
2461,25515506,6,,3
2462,15535658,9,0.1,1
2463,15535658,44,0.1,4
2464,14926272,19,0.2,3
2465,21059651,16,,4
2466,21059651,88,,3
2467,21059651,83,,3
2468,24993978,55,0.1,2
2469,21605634,74,,2
2470,21605634,51,0.15,5
2471,25508438,33,0.1,3
2472,13587497,68,,5
2473,13587497,7,0.1,7
2474,25011384,8,0.4,7
2475,23552576,10,,7
2476,23552576,41,,9
2477,23552576,22,,3
2478,12898980,80,0.5,3
2479,12898980,83,0.5,2
2480,22994105,56,,2
2481,14913428,70,0.5,2
2482,21342242,39,,1
2483,21342242,94,,1
2484,12967452,21,0.5,3
2485,12967452,51,0.5,1
2486,15446380,87,0.1,3
2487,15446380,8,0.45,5
2488,22701911,86,,6
2489,15446380,8,0.1,3
2490,11694853,59,0.6,7
2491,11694853,53,0.5,4
2492,11694853,73,0.5,4
2493,21465491,41,0.1,4
2494,24567263,85,0.1,6
2495,21465491,88,,2
2496,22424799,91,,7
2497,24869141,42,,3
2498,23831961,78,,5
2499,12666705,15,0.1,7
2500,12666705,54,0.1,5
2501,12666705,61,0.1,4
2502,12666705,56,0.1,9
2503,12666705,38,0.1,4
2504,12666705,20,0.1,3
2505,12666705,94,0.1,1
2506,25924445,73,,2
2507,24959766,62,,7
2508,25205311,45,,5
2509,25205311,9,,3
2510,21382586,34,,3
2511,13003466,34,0.5,3
2512,13003466,77,0.5,2
2513,14338663,41,0.5,7
2514,14338663,16,0.5,7
2515,14338663,56,0.5,2
2516,14338663,31,0.5,6
2517,15981970,49,0.5,4
2518,21382586,23,,4
2519,21382586,87,,5
2520,14338663,75,0.5,5
2521,22212320,68,0.1,5
2522,22212320,38,0.1,3
2523,22212320,39,0.1,3
2524,22212320,53,0.1,3
2525,22212320,35,,2
2526,22212320,76,,2
2527,22212320,18,,2
2528,22212320,91,,6
2529,22212320,72,,3
2530,25796869,81,,2
2531,24928233,80,,1
2532,25796869,89,,4
2533,25796869,85,0.1,6
2534,25796869,24,0.1,3
2535,25796869,81,,8
2536,25343508,91,,1
2537,15350208,42,0.5,4
2538,21035750,85,,4
2539,21841367,63,,2
2540,21841367,23,0.15,9
2541,22122823,26,,2
2542,24362177,60,0.1,5
2543,23362320,53,,11
2544,12646674,34,0.1,11
2545,25980468,34,0.1,5
2546,23536212,84,,3
2547,15146922,41,0.5,2
2548,15146922,59,0.5,3
2549,25016521,44,,3
2550,25016521,22,,2
2551,25016521,60,0.4,2
2552,25016521,92,0.4,3
2553,25016521,75,,4
2554,25016521,6,,5
2555,25016521,51,,8
2556,23549935,54,,2
2557,22740636,68,,3
2558,22740636,87,,3
2559,22740636,53,,3
2560,22740636,64,,2
2561,22740636,42,,3
2562,22740636,80,,2
2563,22740636,88,,1
2564,22740636,13,,5
2565,22740636,17,,12
2566,21216394,20,,4
2567,21667885,36,,2
2568,23032254,87,0.35,5
2569,23032254,10,,6
2570,15602177,28,0.15,7
2571,24128168,69,,9
2572,25414152,53,,11
2573,22073911,49,,5
2574,23533091,23,,3
2575,23533091,85,0.15,3
2576,24552650,78,,2
2577,12505922,51,0.5,3
2578,12505922,3,0.5,2
2579,23349892,7,0.1,7
2580,23349892,22,,2
2581,23349892,21,0.15,2
2582,21210194,26,,3
2583,22522694,88,,3
2584,22522694,25,,6
2585,22522694,31,,5
2586,22522694,50,,2
2587,23290251,8,,2
2588,23290251,6,,2
2589,23290251,12,,1
2590,22737892,52,,4
2591,22737892,58,0.4,3
2592,21017653,11,0.1,3
2593,21017653,51,,2
2594,15214692,78,0.1,2
2595,23876252,7,,2
2596,15253267,36,0.5,4
2597,22096827,53,,3
2598,22536289,52,,3
2599,25600285,10,,4
2600,25600285,76,,1
2601,25600285,51,,2
2602,25426608,16,,6
2603,23637062,39,,3
2604,23352268,9,,6
2605,23352268,37,,12
2606,23352268,41,,2
2607,24286133,48,,4
2608,13352862,68,,6
2609,21208415,9,0.1,5
2610,21208415,20,0.1,1
2611,21208415,17,0.1,3
2612,23429212,80,0.1,2
2613,23429212,9,0.15,5
2614,23869925,31,,7
2615,15895898,92,,3
2616,25281549,16,,1
2617,24203057,63,0.1,7
2618,24203057,14,0.1,5
2619,25543011,73,,1
2620,11122046,8,0.6,3
2621,23157970,74,0.1,1
2622,23157970,51,,5
2623,23596491,90,,13
2624,23052180,41,,3
2625,25781276,71,0.1,1
2626,22634073,77,,4
2627,23482924,84,,1
2628,22634073,41,,1
2629,22223096,86,,2
2630,13138228,28,0.1,1
2631,11314917,30,0.35,2
2632,11314917,93,0.1,1
2633,22506839,26,,4
2634,22506839,47,,5
2635,22506839,3,,5
2636,22281296,78,,10
2637,22281296,11,,6
2638,14297670,88,0.5,4
2639,14297670,24,0.5,2
2640,21101132,61,,5
2641,25327329,81,,5
2642,21787346,85,,1
2643,21787346,85,,2
2644,21787346,1,0.1,7
2645,21787346,61,0.1,4
2646,25821748,27,,3
2647,25821748,76,,7
2648,24100273,41,,2
2649,21238144,29,0.2,5
2650,14596592,41,0.4,2
2651,14596592,72,,2
2652,23774101,8,,1
2653,24769211,20,0.1,3
2654,24769211,50,0.1,2
2655,24769211,70,0.1,5
2656,23777672,52,,3
2657,23777672,20,0.1,4
2658,23424900,27,0.3,9
2659,23131770,51,,5
2660,23131770,35,,2
2661,22641248,94,,3
2662,23298245,76,0.5,3
2663,25642589,50,,5
2664,25642589,20,,6
2665,25642589,92,0.4,2
2666,25676143,47,0.1,10
2667,23386035,3,,4
2668,23386035,88,,6
2669,25677397,28,,6
2670,11609351,27,,2
2671,11609351,67,,5
2672,11609351,28,0.1,3
2673,11609351,63,0.15,3
2674,25183060,53,,3
2675,25183060,61,,2
2676,25183060,5,0.4,5
2677,13079936,37,0.1,2
2678,22836963,36,,6
2679,22836963,79,,4
2680,22836963,86,,5
2681,22836963,16,0.1,1
2682,22836963,75,,3
2683,22836963,77,,5
2684,22836963,49,,3
2685,22814022,19,0.1,4
2686,22814022,71,0.35,6
2687,22814022,85,,3
2688,25373843,32,,3
2689,25912233,72,,2
2690,25912233,88,,2
2691,23704890,70,,3
2692,23704890,2,,2
2693,23704890,14,0.1,2
2694,22058076,16,0.1,3
2695,22058076,87,0.1,3
2696,22058076,63,0.1,6
2697,22058076,30,0.1,6
2698,24130389,62,,10
2699,24180291,86,,3
2700,22942603,50,0.1,3
2701,21085063,51,,6
2702,21085063,85,,4
2703,21191762,61,0.1,2
2704,21191762,9,,2
2705,25788738,85,,2
2706,25788738,43,0.15,2
2707,25285727,33,,3
2708,25285727,40,,2
2709,25285727,39,,2
2710,21830333,64,,3
2711,13009110,50,0.5,3
2712,23327222,87,0.5,1
2713,23327222,63,0.5,7
2714,21030632,53,,3
2715,21030632,27,,3
2716,21030632,32,0.4,6
2717,22223892,52,0.5,6
2718,22223892,72,0.5,3
2719,22223892,8,0.5,2
2720,22223892,75,0.5,2
2721,22223892,36,0.5,4
2722,22223892,8,0.5,2
2723,22223892,83,0.5,1
2724,22223892,54,0.5,2
2725,25933879,30,,2
2726,24147201,92,,3
2727,24147201,42,,3
2728,24797383,55,,5
2729,22270219,83,0.1,5
2730,24797383,56,,5
2731,24797383,72,0.4,3
2732,22574212,53,,11
2733,22574212,15,,4
2734,13131435,86,,4
2735,13131435,70,,3
2736,13131435,2,,6
2737,14695448,55,0.5,3
2738,14695448,5,0.5,3
2739,14695448,93,0.5,7
2740,22599182,50,,3
2741,22599182,43,,4
2742,22599182,82,,3
2743,22943937,37,0.1,1
2744,22943937,78,,2
2745,22943937,84,,3
2746,22943937,14,,2
2747,21354648,81,,4
2748,14143231,64,0.5,2
2749,21074279,90,,5
2750,21074279,54,,10
2751,21074279,27,,4
2752,21074279,70,,3
2753,21074279,5,,3
2754,21074279,49,,2
2755,23877819,91,0.1,3
2756,24882132,58,0.1,2
2757,23877819,85,,7
2758,25064742,32,,3
2759,22854342,30,0.1,3
2760,22854342,17,,3
2761,22854342,86,,7
2762,12308326,28,,3
2763,12308326,56,0.15,7
2764,12464165,22,,5
2765,15332220,43,0.5,3
2766,25691758,78,0.1,5
2767,25875283,61,0.1,3
2768,25875283,11,0.1,2
2769,23520629,72,,4
2770,23520629,14,,2
2771,25875283,37,,7
2772,25875283,27,,5
2773,15101377,24,0.5,1
2774,15101377,24,0.5,3
2775,24508011,17,,3
2776,11779015,12,,1
2777,11779015,80,0.15,9
2778,11779015,8,0.15,2
2779,24003155,27,0.6,3
2780,24003155,39,0.5,7
2781,24003155,70,0.5,9
2782,23075381,69,,6
2783,23075381,8,,4
2784,13552210,90,0.5,5
2785,13552210,80,0.5,7
2786,15301604,19,,4
2787,15301604,70,,7
2788,15301604,18,,5
2789,15301604,10,,4
2790,15301604,83,,5
2791,15301604,70,0.4,9
2792,15301604,47,0.4,2
2793,25182504,13,0.1,5
2794,21481252,54,0.2,3
2795,21481252,38,,4
2796,23539223,92,,3
2797,11777951,94,,2
2798,11777951,43,,3
2799,15883185,7,,3
2800,15883185,15,0.1,3
2801,23798841,80,,4
2802,24934724,19,0.1,2
2803,23631542,25,0.35,3
2804,23631542,77,,5
2805,21159109,23,,2
2806,15447759,72,,3
2807,15447759,79,,8
2808,15447759,12,,3
2809,15447759,31,,2
2810,12794787,9,0.5,4
2811,12794787,27,0.5,10
2812,23610510,82,,1
2813,23610510,31,,2
2814,22894420,88,,4
2815,22894420,45,,4
2816,12582915,51,0.15,3
2817,25195118,53,,2
2818,23192468,84,,3
2819,23192468,72,0.1,3
2820,23192468,45,,7
2821,25566923,40,,2
2822,12619984,51,,4
2823,12117720,78,0.35,11
2824,25283047,36,,7
2825,22874029,11,,3
2826,22874029,53,0.1,2
2827,23714969,2,,2
2828,11319120,66,,5
2829,11319120,51,0.4,1
2830,11319120,86,0.4,7
2831,22000885,44,,2
2832,22334661,8,,2
2833,22334661,88,,2
2834,12598620,2,0.1,6
2835,22088434,32,0.1,2
2836,22088434,57,,3
2837,21404988,73,,3
2838,22088434,62,,3
2839,22088434,17,,3
2840,23610099,85,,2
2841,23610099,55,,3
2842,22651446,39,,6
2843,22651446,57,,3
2844,22932271,4,0.15,5
2845,13746228,10,0.1,2
2846,25103176,86,,7
2847,24319979,66,,6
2848,24319979,74,,2
2849,24319979,47,0.1,6
2850,24319979,28,0.1,3
2851,11201809,37,0.5,3
2852,11201809,43,,4
2853,23697227,17,,3
2854,23519634,37,,5
2855,24448528,34,,1
2856,23697227,61,,3
2857,23697227,69,,2
2858,13898224,38,0.1,5
2859,13898224,14,,6
2860,22712442,27,,2
2861,22217716,91,,5
2862,25523595,19,,2
2863,23330001,11,,2
2864,23330001,60,,2
2865,23330001,87,,7
2866,23330001,68,,2
2867,23330001,36,,3
2868,23330001,87,,2
2869,23330001,41,,1
2870,23330001,69,,3
2871,22201393,44,0.1,3
2872,22201393,9,0.1,3
2873,24574908,23,,2
2874,24574908,57,,3
2875,24574908,66,0.1,2
2876,21215155,70,,2
2877,22404634,13,,5
2878,21307059,1,,8
2879,21307059,41,,5
2880,21307059,44,,6
2881,21307059,48,,2
2882,23676966,45,,2
2883,23676966,20,,3
2884,24632904,36,,4
2885,24262663,42,,2
2886,24262663,61,,8
2887,24262663,75,,12
2888,24262663,51,,2
2889,24138789,40,,2
2890,24138789,47,0.3,5
2891,24138789,43,,6
2892,24138789,22,,9
2893,24702768,79,,1
2894,25959969,60,0.1,3
2895,24702768,39,,2
2896,24702768,14,0.15,5
2897,15647122,20,0.1,3
2898,15647122,45,0.1,4
2899,15647122,11,0.1,3
2900,21994326,50,,5
2901,23124543,48,,7
2902,24311074,57,0.5,3
2903,15715811,32,,9
2904,15715811,56,0.1,3
2905,15715811,84,0.1,3
2906,25262396,52,,5
2907,22435356,35,,4
2908,25233735,70,0.5,6
2909,22873417,73,,3
2910,22873417,25,,3
2911,22873417,70,,6
2912,15373697,34,0.5,10
2913,11824454,93,0.1,3
2914,21211442,72,,6
2915,22196248,25,,2
2916,21790498,27,,2
2917,21790498,3,,3
2918,21790498,84,,2
2919,21790498,81,,3
2920,15509380,63,0.5,9
2921,15509380,11,0.5,7
2922,15509380,86,0.5,2
2923,15509380,17,0.5,3
2924,21919871,18,,2
2925,21919871,80,,2
2926,15509380,7,0.5,3
2927,15509380,43,0.5,2
2928,12052939,60,0.15,2
2929,24804562,3,,1
2930,22859554,81,0.1,2
2931,12892113,55,0.6,4
2932,24490883,16,,4
2933,23181108,54,0.1,2
2934,23181108,30,,3
2935,23181108,53,,6
2936,23549220,53,,4
2937,23181108,17,,7
2938,24018910,16,,3
2939,12290234,33,0.15,4
2940,13723061,90,0.5,3
2941,24352460,17,0.2,5
2942,23661014,36,,3
2943,23661014,75,,7
2944,23661014,70,0.4,2
2945,21880476,76,,3
2946,22376278,4,,6
2947,25382495,51,,3
2948,25402571,24,,10
2949,25623562,10,0.5,4
2950,12339530,65,0.5,6
2951,11426637,18,0.1,3
2952,24586186,1,,5
2953,22396725,56,,3
2954,12166139,36,,3
2955,12166139,5,,1
2956,12166139,36,,3
2957,12166139,16,0.1,7
2958,12885001,31,,3
2959,12885001,28,,5
2960,21678064,71,,2
2961,25362507,30,,5
2962,22268382,75,0.1,3
2963,22268382,55,,7
2964,24604882,41,,6
2965,24604882,25,,2
2966,24604882,12,,2
2967,22268382,60,,2
2968,22268382,64,,9
2969,23016946,30,,6
2970,25149849,25,,2
2971,25149849,63,0.35,6
2972,25149849,65,0.15,3
2973,24229401,79,,5
2974,24229401,63,,7
2975,23755574,56,,3
2976,23725853,89,,2
2977,23725853,67,,7
2978,23725853,86,,3
2979,22878323,86,,3
2980,23204467,28,,3
2981,24411026,91,0.1,8
2982,15541817,56,0.6,7
2983,21874747,50,,5
2984,23465586,37,0.6,5
2985,15541817,32,0.5,5
2986,15541817,13,0.5,1
2987,15541817,68,0.6,2
2988,21874747,9,,3
2989,21874747,75,,2
2990,21874747,37,,2
2991,23465586,65,,7
2992,23465586,52,,1
2993,15541817,83,0.65,2
2994,21874747,40,0.1,7
2995,24135180,66,,5
2996,24135180,12,,3
2997,22067032,29,,2
2998,22067032,36,,2
2999,23346363,91,,2
3000,23346363,80,,2
3001,21530191,77,,3
3002,24939707,42,,3
3003,25639743,83,0.1,6
3004,25639743,79,0.2,5
3005,25639743,2,0.2,6
3006,24272278,60,,9
3007,24198217,65,0.2,2
3008,23866726,5,,7
3009,25954282,31,,3
3010,25954282,39,,5
3011,21835271,61,,9
3012,24282810,34,,2
3013,12157465,68,0.1,4
3014,12157465,45,,5
3015,12157465,66,,3
3016,12157465,32,0.15,5
3017,22376426,42,,2
3018,24844965,37,,5
3019,24844965,26,,6
3020,23433124,9,,4
3021,22479198,50,,1
3022,23433124,77,,3
3023,24279457,94,,2
3024,24279457,31,,3
3025,24279457,90,,3
3026,21335715,62,,7
3027,21335715,10,,3
3028,21335715,94,,8
3029,24070273,28,0.4,7
3030,24070273,75,,4
3031,24558645,65,,6
3032,11226862,69,0.5,5
3033,21181146,64,,2
3034,12956829,12,0.6,5
3035,24070333,39,,1
3036,25070100,89,0.1,2
3037,22462374,90,,1
3038,23679676,39,,2
3039,23679676,23,,1
3040,23679676,59,,3
3041,23679676,60,,2
3042,23549312,29,,3
3043,23549312,77,,5
3044,22006883,12,,2
3045,22006883,88,,2
3046,22006883,68,,3
3047,11586068,83,,2
3048,13615274,69,,3
3049,23045167,56,,3
3050,23045167,26,,3
3051,12965545,34,0.5,2
3052,12965545,69,0.5,3
3053,25480702,3,0.1,9
3054,25480702,10,0.1,6
3055,25480702,46,,4
3056,22141070,91,,2
3057,24589770,52,,2
3058,24589770,2,0.15,7
3059,11125357,25,0.1,2
3060,11125357,52,,6
3061,11125357,54,,2
3062,11125357,43,0.1,2
3063,21450950,83,,6
3064,21450950,68,,2
3065,21290570,29,0.1,2
3066,24079399,75,,5
3067,24079399,61,,2
3068,24079399,94,,3
3069,23231653,56,,2
3070,23231653,91,,2
3071,22530119,68,,3
3072,22340369,77,,2
3073,22340369,50,,1
3074,22340369,93,,3
3075,22939495,63,,5
3076,22939495,87,,9
3077,12847671,25,0.35,1
3078,23471401,4,0.1,2
3079,23471401,17,,3
3080,23471401,83,0.15,4
3081,22163745,92,,3
3082,22163745,64,,4
3083,24076315,27,0.1,6
3084,22700213,71,0.1,6
3085,22700213,51,,7
3086,22700213,9,0.15,5
3087,22700213,22,0.15,3
3088,22294075,6,,2
3089,23446562,36,,5
3090,23540273,84,0.2,2
3091,23540273,76,,4
3092,23540273,91,,5
3093,23540273,81,,2
3094,23540273,17,,4
3095,15223020,5,0.5,2
3096,15223020,94,0.5,6
3097,15223020,62,0.5,5
3098,22996757,46,0.1,3
3099,25158081,25,0.2,4
3100,25819900,88,0.2,4
3101,25158081,30,0.1,1
3102,25158081,86,0.2,5
3103,24541942,26,,5
3104,21217718,19,0.1,9
3105,21217718,74,0.1,1
3106,21217718,29,0.1,3
3107,24002217,80,0.1,5
3108,24002217,41,0.4,7
3109,23292839,75,,3
3110,24002217,74,0.1,4
3111,23032777,69,,2
3112,21295099,68,,4
3113,21907253,42,,4
3114,14240389,63,0.6,3
3115,15711400,9,,7
3116,15711400,82,,3
3117,15711400,87,,3
3118,23883009,69,,1
3119,25338551,38,,4
3120,15711400,61,,4
3121,24586069,76,,3
3122,23804736,48,,7
3123,24269542,18,0.1,2
3124,24269542,24,,6
3125,24269542,94,,2
3126,25450436,27,,4
3127,25450436,32,,1
3128,25829464,71,,5
3129,25450436,82,0.15,3
3130,21724662,27,0.1,5
3131,21724662,38,,2
3132,21724662,86,,1
3133,21724662,85,,3
3134,21724662,13,0.1,6
3135,15122607,4,,7
3136,15122607,48,,5
3137,15122607,87,,1
3138,12733319,94,0.4,1
3139,25499117,43,,3
3140,25499117,90,0.5,2
3141,25024975,92,,5
3142,25024975,81,,8
3143,25499117,79,0.4,3
3144,25499117,40,0.4,7
3145,25499117,53,0.4,1
3146,14844477,46,0.6,6
3147,14844477,61,0.6,3
3148,14844477,89,0.5,4
3149,21028780,20,,8
3150,21028780,79,,3
3151,25432701,11,0.1,3
3152,25432701,4,0.1,2
3153,23750420,19,,5
3154,21876642,31,0.1,7
3155,21758527,54,,3
3156,21758527,92,,3
3157,24920028,40,,4
3158,24920028,43,,6
3159,25259635,1,,5
3160,24335676,87,,6
3161,24335676,74,,3
3162,24335676,86,0.4,3
3163,24335676,5,,2
3164,21536321,16,,3
3165,25505172,49,0.5,3
3166,24193401,5,0.1,1
3167,24193401,29,0.1,1
3168,23383376,87,,3
3169,23954494,54,,7
3170,23954494,74,,3
3171,23954494,46,0.15,4
3172,22926191,38,,6
3173,25752326,64,,5
3174,25752326,51,,2
3175,25752326,71,,3
3176,14155444,48,0.3,4
3177,14155444,12,,3
3178,25490702,33,,4
3179,24711076,40,,3
3180,24711076,80,,3
3181,22412421,89,0.1,6
3182,22412421,2,,2
3183,24610139,30,,2
3184,21349761,86,,4
3185,24802903,88,0.1,1
3186,24457462,14,,5
3187,24457462,72,,3
3188,22597613,51,,4
3189,15271815,41,0.5,3
3190,13146139,49,,8
3191,15230168,63,0.4,4
3192,13146139,24,,3
3193,25877219,53,0.3,2
3194,25877219,20,,4
3195,25877219,26,,9
3196,25514830,17,0.1,2
3197,25514830,91,,8
3198,21390982,1,,2
3199,24329367,10,,4
3200,21390982,40,0.15,7
3201,23161067,54,,4
3202,21340804,31,0.1,3
3203,24718907,37,,8
3204,24122602,82,,3
3205,21705014,4,,6
3206,21705014,92,,2
3207,21684145,59,,2
3208,21684145,9,,2
3209,21684145,21,,3
3210,21684145,53,,3
3211,22233016,31,,2
3212,21632329,11,,2
3213,11252410,33,0.1,2
3214,11570708,45,0.4,2
3215,25581627,22,,2
3216,25581627,89,,14
3217,23820035,91,,4
3218,23820035,62,,4
3219,12805634,8,0.5,4
3220,12805634,20,0.5,4
3221,12805634,1,0.5,3
3222,25581627,68,,6
3223,23820035,2,,4
3224,25238758,71,0.1,5
3225,25238758,55,0.1,7
3226,25238758,82,0.1,8
3227,25238758,44,0.1,2
3228,25238758,62,0.1,1
3229,21572970,8,,3
3230,21572970,49,,5
3231,21572970,88,,5
3232,21572970,50,0.1,4
3233,23675354,53,0.2,3
3234,23884977,19,,2
3235,23884977,88,,4
3236,23884977,66,0.1,6
3237,23884977,27,0.1,4
3238,14503421,37,0.65,2
3239,24245043,66,,5
3240,24245043,46,0.15,4
3241,25993404,67,0.2,5
3242,23516546,16,,2
3243,21205030,23,0.1,4
3244,23625782,34,,3
3245,25420110,24,,4
3246,25420110,73,0.15,9
3247,22922477,84,0.6,3
3248,22922477,90,,3
3249,22922477,55,,2
3250,24620972,74,,5
3251,22922477,89,,1
3252,24487119,19,0.1,5
3253,22693104,40,,2
3254,22368795,27,0.35,1
3255,22368795,62,0.1,4
